Month,Longitude,Latitude,Location,Crimetype,Town,POPULATION
2015-09,-6.486815,54.87275,Clady Road,SHOP,NA,NA
2016-06,-6.65636,55.118885,Glengall Park,ASBO,NA,NA
2015-08,-5.785448,54.722857,Downshire Avenue,ASBO,NA,NA
2016-09,-5.940372,54.5852,Elmwood Avenue,VISO,NA,NA
2015-02,-7.322045,55.03285,Glencaw Park,Drugs,NA,NA
2017-08,-5.836154,54.592698,Castleview Cottage Gardens,Other theft,NA,NA
2016-04,-5.993768,54.685021,Antrim Road,VISO,NA,NA
2015-06,-5.942758,54.613669,Manor Close,ASBO,NA,NA
2016-01,-5.807971,54.716824,St. Brides Street,ASBO,NA,NA
2017-12,-6.275667,54.350689,Reilly Park,ASBO,NA,NA
2017-09,-5.922125,54.602355,Donegall Quay,BITH,NA,NA
2016-03,-5.989477,54.629711,Mill Avenue,ASBO,NA,NA
2016-04,-7.305221,55.03262,Cornshell Fields,VISO,NA,NA
2015-04,-6.943072,55.03825,Woodland Walk,CDAR,NA,NA
2015-04,-5.998699,54.748948,Mill Road,Drugs,NA,NA
2015-07,-6.046777,54.509784,Smithfield,VISO,NA,NA
2016-08,-7.288421,54.996646,Church Meadow,ASBO,NA,NA
2016-06,-5.84076,54.641309,Kinnegar Road,VISO,NA,NA
2016-04,-7.632477,54.360825,Lawnakilla Park,Drugs,NA,NA
2016-01,-5.928221,54.608794,Earl Close,SHOP,NA,NA
2015-04,-7.320469,54.996614,Shipquay Street,VISO,NA,NA
2016-01,-6.485493,54.113157,Tullymacreeve Road,VECR,NA,NA
2017-01,-5.913227,54.603864,Queens Road,ASBO,NA,NA
2016-05,-6.217308,54.722136,Tiger Court,ASBO,NA,NA
2016-11,-6.268945,54.869507,Skerry Court,SHOP,NA,NA
2016-06,-5.954435,54.607703,Tennent Street,VISO,NA,NA
2017-02,-5.988594,54.587027,Norglen Drive,ASBO,NA,NA
2015-06,-5.924706,54.583584,Collingwood Avenue,SHOP,NA,NA
2017-10,-5.894351,54.677439,The Pines,ASBO,NA,NA
2017-10,-5.707639,54.585677,Ardmillan Crescent,ASBO,NA,NA
2016-03,-5.811063,54.85773,George Avenue,ASBO,NA,NA
2015-06,-7.314786,54.61236,Clonmore Gardens,VISO,NA,NA
2017-02,-6.187243,54.711718,Firmount Drive,VISO,NA,NA
2015-11,-6.269065,54.864172,Tardree Grove,CDAR,NA,NA
2017-05,-7.345446,54.993202,Cromore Gardens,CDAR,NA,NA
2016-11,-5.868589,54.232591,Dundrum Road,BURG,NA,NA
2015-05,-7.294996,54.997717,Mccarter Park,Other theft,NA,NA
2017-06,-6.66013,55.139238,Rosemary Place,CDAR,NA,NA
2017-03,-6.679965,55.129339,Castle Place,CDAR,NA,NA
2017-12,-5.894119,54.54707,Laurelgrove Dale,ASBO,NA,NA
2016-05,-5.632307,54.650234,Ashbury Gardens,CDAR,NA,NA
2015-08,-7.320469,54.996614,Shipquay Street,VISO,NA,NA
2016-06,-6.033629,54.806635,Ballynashee Road,ASBO,NA,NA
2016-03,-6.346038,54.174665,John Martin Street,CDAR,NA,NA
2016-11,-5.94629,54.888763,Loughdoo Road,ASBO,NA,NA
2015-07,-6.251745,55.20816,The Everglades,CDAR,NA,NA
2017-10,-6.761538,54.434151,Stiloga Road,ASBO,NA,NA
2016-02,-5.655997,54.399914,Limetree Hollow,CDAR,NA,NA
2015-03,-5.933398,54.597974,College Street,BURG,NA,NA
2016-06,-6.663686,55.133707,Railway Place,CDAR,NA,NA
2016-12,-7.320473,54.607272,Gortrush Park,Other theft,NA,NA
2017-01,-6.927614,54.543995,Cappagh Road,VISO,NA,NA
2015-04,-5.889043,54.211988,Downs Road,ASBO,NA,NA
2016-11,-5.901284,54.599237,Newtownards Road,ASBO,NA,NA
2015-04,-6.329908,54.471334,Levin Road,CDAR,NA,NA
2017-02,-5.903694,54.577633,Onslow Parade,BITH,NA,NA
2017-11,-7.233761,54.717706,Main Street,BURG,NA,NA
2016-01,-6.333546,54.179102,Sandys Street,Drugs,NA,NA
2016-03,-6.219676,54.617808,Landgarve Manor,CDAR,NA,NA
2016-07,-6.415279,54.354221,Church Street,VISO,NA,NA
2015-05,-5.998453,54.55887,Glendale,ASBO,NA,NA
2017-07,-5.905398,54.600485,Fraser Pass,VISO,NA,NA
2015-06,-7.317437,55.013179,Pennyburn Court,SHOP,NA,NA
2016-04,-5.904312,54.555352,Burnside Park,VISO,NA,NA
2015-02,-6.758904,54.514091,Dunavon Park,VISO,NA,NA
2015-03,-5.932781,54.587541,Botanic Avenue,ASBO,NA,NA
2015-01,-5.815583,54.734016,Milebush Close,VISO,NA,NA
2015-12,-5.931238,54.597228,Donegall Square North,VISO,NA,NA
2016-02,-6.253873,54.863586,Stroma Drive,ASBO,NA,NA
2015-12,-5.8259,54.589702,Kinross Avenue,BURG,NA,NA
2017-10,-5.702351,54.595523,West Street,CDAR,NA,NA
2015-04,-7.461555,54.826665,Church Street,ASBO,NA,NA
2016-07,-6.332333,54.478842,Fox'S Hill,ASBO,NA,NA
2015-06,-5.940536,54.630667,Chichester Avenue,VISO,NA,NA
2017-04,-5.992629,54.595593,Dermott Hill Drive,CDAR,NA,NA
2017-07,-5.928221,54.608794,Earl Close,Other theft,NA,NA
2015-04,-5.678499,54.645899,Cleland Park Central,VISO,NA,NA
2017-10,-7.168531,54.412925,Augher Road,ASBO,NA,NA
2017-02,-5.931754,54.598036,Fountain Street,SHOP,NA,NA
2017-03,-6.332347,54.462194,Market Street,VISO,NA,NA
2017-02,-6.277657,54.88476,Mooreland Close,BURG,NA,NA
2015-02,-6.327641,54.174384,Yew Tree Park,VISO,NA,NA
2017-02,-5.939137,54.610265,Vicinage Park,ASBO,NA,NA
2017-05,-5.815128,54.644929,Rannoch Road,Other theft,NA,NA
2016-01,-5.70894,54.316006,Ballymote Park,ASBO,NA,NA
2016-03,-6.671782,54.351325,Callan Bridge Park,CDAR,NA,NA
2016-09,-5.96872,54.588168,St. James'S Parade,CDAR,NA,NA
2017-01,-5.81833,54.593834,Galway Park,Other theft,NA,NA
2015-12,-6.436767,54.426692,Watson Street,VISO,NA,NA
2015-04,-5.88702,54.221289,Mourne View Close,VISO,NA,NA
2016-03,-5.953261,54.580522,Great Northern Street,CDAR,NA,NA
2017-11,-5.696864,54.658677,Innisfayle Drive,VISO,NA,NA
2016-06,-5.859401,54.614991,Glendhu Manor,ASBO,NA,NA
2015-02,-7.31933,55.006659,Baronet Street,VISO,NA,NA
2016-07,-5.940689,54.624578,Vancouver Drive,ROBY,NA,NA
2017-04,-6.049408,54.513538,Antrim Street,CDAR,NA,NA
2015-07,-5.853498,54.598317,Knocktern Gardens,ASBO,NA,NA
2017-08,-5.936572,54.608029,Annesley Street,ASBO,NA,NA
2016-07,-5.936677,54.593421,Sandy Row,ASBO,NA,NA
2017-07,-7.334088,55.001674,Daly Crescent,ASBO,NA,NA
2017-01,-6.488596,54.414306,Drumnasoo Road,ASBO,NA,NA
2017-10,-6.36349,54.437338,Garrymore,VISO,NA,NA
2017-09,-5.848515,54.303212,Cumran Lane,VISO,NA,NA
2016-06,-7.306162,54.996245,Emerson Street,VISO,NA,NA
2015-09,-6.670517,54.383807,Moy Road,Drugs,NA,NA
2016-02,-7.449277,54.26155,Cherryhill,VISO,NA,NA
2015-07,-5.665497,54.663494,High Street,CDAR,NA,NA
2015-09,-5.925779,54.586208,Dudley Street,Possession of weapons,NA,NA
2017-03,-6.194699,54.720265,Carnbrock Drive,ASBO,NA,NA
2017-01,-5.936427,54.59835,College Place North,CDAR,NA,NA
2017-04,-5.671433,54.6581,Abbey Street,VISO,NA,NA
2017-10,-6.278581,54.87295,Holland Park,ASBO,NA,NA
2017-12,-7.289224,54.608431,Millbank Court,ASBO,NA,NA
2017-07,-5.953174,54.694755,The Glade,CDAR,NA,NA
2015-01,-7.517221,54.77744,Hillhead Road,VISO,NA,NA
2015-10,-5.969937,54.621846,Wheatfield Drive,ASBO,NA,NA
2016-03,-7.314671,54.986601,Derryview Terrace,Possession of weapons,NA,NA
2015-04,-6.638605,55.199357,Sunnyvale Avenue,Drugs,NA,NA
2017-03,-6.653657,54.345886,Dobbin Street,SHOP,NA,NA
2017-07,-5.921475,54.646083,Graymount Road,CDAR,NA,NA
2016-06,-5.918262,54.579808,Park Road,Other theft,NA,NA
2016-04,-6.261242,54.857385,Meadowvale,SHOP,NA,NA
2016-10,-5.93768,54.618551,Camberwell Terrace,ASBO,NA,NA
2017-05,-6.374569,54.928509,Duneoin Road,Other theft,NA,NA
2015-08,-5.928256,54.6014,Donegall Street,ASBO,NA,NA
2017-09,-5.691332,54.593355,Frances Street,CDAR,NA,NA
2016-05,-5.82395,54.850369,Latharna Houses,ASBO,NA,NA
2016-05,-5.987066,54.597936,Moyard Parade,ASBO,NA,NA
2017-01,-5.609922,54.262827,Downpatrick Road,CDAR,NA,NA
2015-02,-6.788278,54.791895,Glenelly Villas,VISO,NA,NA
2016-07,-6.074928,54.520901,Molyneaux Walk,VISO,NA,NA
2016-11,-7.320197,55.007131,Rock Terrace,ASBO,NA,NA
2016-11,-5.845909,54.591695,Barnetts Green,VECR,NA,NA
2017-04,-7.329531,55.031265,Knockalla Park,Other theft,NA,NA
2015-03,-5.964735,54.666468,Hightown Gardens,VISO,NA,NA
2015-04,-6.334572,54.182153,Glin Ree Court,ASBO,NA,NA
2015-11,-5.671075,54.659486,Dufferin Avenue,ASBO,NA,NA
2017-11,-6.017252,54.57289,Carrigart Avenue,ASBO,NA,NA
2015-10,-6.391473,54.223709,Armagh Road,VISO,NA,NA
2016-09,-6.017227,54.553653,Summerhill Mews,Drugs,NA,NA
2015-07,-6.672267,55.130765,Abbey Street,Other theft,NA,NA
2016-02,-7.293887,54.982557,Altnagelvin Park,CDAR,NA,NA
2016-08,-6.976277,54.414763,Sydney Street,ASBO,NA,NA
2016-12,-6.275819,54.868688,Thomas Street,VISO,NA,NA
2016-04,-5.948835,54.599028,North Howard Street,Other theft,NA,NA
2015-11,-5.982768,54.625394,New Farm Lane,VISO,NA,NA
2017-07,-6.715541,55.173656,Burnside,ASBO,NA,NA
2016-03,-5.913049,54.577094,Ravenhill Road,ASBO,NA,NA
2015-02,-6.672086,54.345219,Mullacreevie Park,PUBO,NA,NA
2017-06,-7.72304,54.519498,Crevenish Park,ASBO,NA,NA
2016-04,-5.822666,54.712543,Rhanbuoy Close,Other theft,NA,NA
2017-05,-7.643856,54.347106,Castle Street,ASBO,NA,NA
2017-10,-7.473778,54.829522,Lifford Road,SHOP,NA,NA
2015-05,-5.901527,54.59031,Willowfield Gardens,CDAR,NA,NA
2016-01,-5.705591,54.591299,Spelga Place,ASBO,NA,NA
2016-09,-6.267335,54.87544,Glenburn Park,ASBO,NA,NA
2015-02,-7.282801,54.595259,Thornlea,BURG,NA,NA
2015-11,-6.27862,54.348494,Edenderry Road,VISO,NA,NA
2017-08,-5.667982,54.66152,Main Street,SHOP,NA,NA
2017-11,-6.330872,54.46168,Market Street,SHOP,NA,NA
2017-03,-6.357489,54.391615,Hunters Hill Road,ASBO,NA,NA
2016-09,-5.983993,54.616286,Glencairn Way,BURG,NA,NA
2017-10,-5.905342,54.591032,Emerald Street,ASBO,NA,NA
2016-07,-6.744075,54.631905,Glenwood Crest,Other theft,NA,NA
2016-05,-5.979433,54.559272,Benmore Drive,Other theft,NA,NA
2016-08,-6.271054,54.874092,Cushendall Road,CDAR,NA,NA
2017-12,-6.015465,54.570201,Suffolk Road,VISO,NA,NA
2015-11,-7.637949,54.354293,Drumgay Close,Possession of weapons,NA,NA
2015-05,-5.916221,54.547372,Royal Lodge Road,ASBO,NA,NA
2017-09,-5.896103,54.514839,Thorndale Park,ASBO,NA,NA
2017-05,-5.717461,54.331147,Bridge Street,ASBO,NA,NA
2016-09,-6.755538,54.644951,Sinton Court,ASBO,NA,NA
2015-11,-7.265523,55.032953,Rossmore Place,ASBO,NA,NA
2015-06,-7.304575,55.000395,Limavady Road,VISO,NA,NA
2016-06,-5.939027,54.62622,Kenbella Parade,VISO,NA,NA
2015-04,-6.186979,54.713816,Bleerick Drive,VISO,NA,NA
2016-09,-5.707158,54.654514,Henderson Drive,ASBO,NA,NA
2016-02,-5.636191,54.654587,Marlo Heights,ASBO,NA,NA
2016-07,-6.013377,54.549556,Ashley Grove,VISO,NA,NA
2017-09,-5.949341,54.593277,Roden Street,VISO,NA,NA
2016-05,-7.306928,54.602946,Castle Place,CDAR,NA,NA
2017-09,-5.714257,54.322397,Hunter'S Mill,ASBO,NA,NA
2016-08,-5.935537,54.64069,Downview Manor,OTCR,NA,NA
2016-05,-5.92629,54.614799,Mountcollyer Avenue,Other theft,NA,NA
2016-05,-5.48814,54.540045,Demesne Drive,ASBO,NA,NA
2015-08,-7.321893,54.999244,Great James Street,VISO,NA,NA
2016-11,-5.899913,54.599411,St. Leonards Crescent,OTCR,NA,NA
2017-03,-6.60697,54.753474,Kirk Avenue,CDAR,NA,NA
2015-05,-6.347586,54.456779,Taghnevan Drive,ASBO,NA,NA
2017-09,-6.650317,55.138204,Blackthorn Court,CDAR,NA,NA
2017-05,-5.925779,54.586208,Dudley Street,ASBO,NA,NA
2016-04,-5.903694,54.577633,Onslow Parade,VISO,NA,NA
2015-06,-5.933895,54.587857,Lower Crescent,VISO,NA,NA
2016-02,-7.357851,55.015698,Farland Way,VECR,NA,NA
2017-01,-6.008284,54.754928,Rathmena Drive,ASBO,NA,NA
2016-06,-7.332829,55.031346,Glendale Park,Drugs,NA,NA
2017-08,-6.35424,54.450051,Drumbeg,ASBO,NA,NA
2016-03,-7.452543,54.838393,Tulacorr Gardens,VECR,NA,NA
2016-07,-5.992823,54.75125,Bellevue Place,Other theft,NA,NA
2015-01,-5.94857,54.692242,Larch Grove,ASBO,NA,NA
2017-07,-5.814448,54.712692,Belfast Road,CDAR,NA,NA
2015-06,-6.69121,54.446455,The Square,ASBO,NA,NA
2016-08,-6.350495,54.422795,Cedar Drive,ASBO,NA,NA
2015-08,-5.930261,54.598181,Donegall Place,SHOP,NA,NA
2016-01,-5.872153,54.595493,Kerrsland Parade,Other theft,NA,NA
2016-11,-5.993002,54.587369,Monagh Road,VISO,NA,NA
2015-09,-5.999143,54.546041,Glenshesk Park,CDAR,NA,NA
2015-01,-5.919676,54.654902,Longwood Road,Drugs,NA,NA
2017-07,-5.923546,54.551946,Castledillon Road,SHOP,NA,NA
2017-06,-6.532344,54.707746,Ballyneill Road,CDAR,NA,NA
2015-04,-6.413625,54.352052,Sinton Park,ASBO,NA,NA
2016-02,-6.711792,54.531296,Coalisland Road,CDAR,NA,NA
2015-08,-5.941305,54.614219,Cliftonpark Court,VISO,NA,NA
2016-06,-5.947564,54.603984,Shankill Road,OTCR,NA,NA
2017-12,-5.929328,54.598579,Castle Lane,ASBO,NA,NA
2017-01,-5.884007,54.222323,Golf Links View,Other theft,NA,NA
2016-09,-5.928635,54.592727,Ormeau Avenue,VISO,NA,NA
2016-10,-6.05346,54.495247,Sprucefield Court,SHOP,NA,NA
2015-04,-5.983643,54.595812,Glenalina Road,BURG,NA,NA
2017-04,-6.789846,55.163133,The Fairways,CDAR,NA,NA
2017-12,-5.895581,54.530078,Saintfield Road,SHOP,NA,NA
2015-02,-5.94628,54.610117,Shannon Court,VISO,NA,NA
2016-05,-6.672285,55.130208,Ferryquay Place,BURG,NA,NA
2016-05,-5.820141,54.72345,The Hollies,ASBO,NA,NA
2015-10,-6.187817,54.716578,Stiles Farm,VISO,NA,NA
2015-11,-6.219735,54.71387,Clarke Court,VISO,NA,NA
2015-04,-5.930446,54.599424,Royal Avenue,Other theft,NA,NA
2017-12,-7.300818,54.600108,Scarffes Entry,ASBO,NA,NA
2017-07,-5.719564,54.325094,Market Street,ASBO,NA,NA
2016-12,-5.974531,54.617898,Abbeydale Crescent,Drugs,NA,NA
2015-08,-6.226189,54.481895,Demesne Grove,ASBO,NA,NA
2016-05,-7.328104,55.026811,Moss Park,VISO,NA,NA
2016-02,-6.739966,54.634575,Jubilee Park,BURG,NA,NA
2017-08,-6.443864,54.417529,Thomas Street,ASBO,NA,NA
2016-12,-6.60518,54.073185,Lismore Park,BURG,NA,NA
2015-06,-6.009694,54.065827,Ben Crom Place,VISO,NA,NA
2016-05,-6.743266,54.640053,Fountain Close,VISO,NA,NA
2017-11,-5.676825,54.328133,Ballyhornan Road,Other theft,NA,NA
2016-10,-5.927347,54.59859,Arthur Square,SHOP,NA,NA
2016-12,-6.262952,55.205517,Gortamaddy Drive,CDAR,NA,NA
2016-05,-5.943897,54.607956,Malvern Close,Drugs,NA,NA
2016-11,-6.216385,54.736785,Springfarm Road,CDAR,NA,NA
2017-02,-5.700568,54.599156,Ash Grove,ASBO,NA,NA
2015-11,-6.218029,54.714214,Railway Street,ASBO,NA,NA
2016-02,-6.350768,54.874248,Mount Davys Road,Other theft,NA,NA
2015-08,-5.943963,54.691634,Christine Gardens,Other theft,NA,NA
2016-06,-5.638354,54.645095,Beaumont Drive,ASBO,NA,NA
2017-04,-5.928221,54.608794,Earl Close,SHOP,NA,NA
2015-08,-6.757354,54.650952,Maloon Place,ASBO,NA,NA
2015-09,-5.914614,54.595496,Mays Meadow,ASBO,NA,NA
2016-05,-6.306425,54.145991,Greenan Road,BURG,NA,NA
2015-10,-6.027505,54.522949,Glenmore Park,Other theft,NA,NA
2015-10,-5.798374,54.589438,Grahams Bridge Road,ASBO,NA,NA
2016-12,-5.822991,54.851116,Coopers Lane,CDAR,NA,NA
2017-10,-5.9232,54.580647,Elgin Street,ASBO,NA,NA
2015-07,-6.660878,55.137494,Artillery Road,ASBO,NA,NA
2015-10,-6.291418,54.436968,Oaklands,ASBO,NA,NA
2015-08,-5.930154,54.597254,Donegall Square North,VISO,NA,NA
2015-09,-5.965108,54.614981,Balholm Drive,ASBO,NA,NA
2017-01,-5.575923,54.378293,Audleystown Road,ASBO,NA,NA
2015-09,-5.927783,54.597923,Arthur Place,BITH,NA,NA
2015-02,-5.942657,54.624872,Indiana Avenue,VISO,NA,NA
2016-07,-5.681083,54.596429,Movilla Road,Other theft,NA,NA
2017-10,-5.876739,54.577855,Clonduff Drive,ASBO,NA,NA
2015-11,-5.944429,54.583885,Mount Prospect Park,ASBO,NA,NA
2016-05,-6.006864,54.569629,Suffolk Parade,VISO,NA,NA
2016-01,-6.356725,54.142681,Newtown Road,VISO,NA,NA
2015-05,-6.345655,54.170841,Barcroft Park,VISO,NA,NA
2015-07,-6.444442,54.422604,Market Street West,VISO,NA,NA
2017-10,-6.410471,54.355245,Austin Drive,ASBO,NA,NA
2015-01,-6.339564,54.180676,Erskine Street,ASBO,NA,NA
2015-07,-5.700563,54.599793,Cedar Drive,ASBO,NA,NA
2017-11,-6.148174,54.272705,Whitegate Road,BURG,NA,NA
2016-03,-6.443493,54.422834,High Street,ASBO,NA,NA
2017-11,-7.363469,54.182519,Camphill Park,CDAR,NA,NA
2016-06,-5.926951,54.623112,Skegoneill Avenue,VISO,NA,NA
2016-07,-6.325037,54.752315,Portglenone Road,VECR,NA,NA
2017-01,-5.943897,54.607956,Malvern Close,Other theft,NA,NA
2017-07,-5.905471,54.675871,Fernagh Road,ASBO,NA,NA
2016-02,-6.529092,54.260642,Oakfield Road,Other theft,NA,NA
2017-09,-6.779262,54.502448,Beechvalley Way,CDAR,NA,NA
2016-05,-6.339799,54.173671,Mill Street,VISO,NA,NA
2015-02,-7.307629,54.599024,James Street,ASBO,NA,NA
2015-10,-7.296293,54.600549,Campsie Drive,ASBO,NA,NA
2017-11,-6.298788,54.871088,Thornlea Avenue,ASBO,NA,NA
2015-11,-6.185399,54.712013,Donore Crescent,ASBO,NA,NA
2017-06,-5.868965,54.595203,Upper Newtownards Road,ROBY,NA,NA
2017-07,-6.002361,54.756268,Margaret Avenue,ASBO,NA,NA
2017-05,-7.622531,54.351748,Chanterhill Road,CDAR,NA,NA
2017-12,-5.889043,54.211988,Downs Road,Other theft,NA,NA
2015-11,-5.65419,54.649914,Ashdale Crescent,CDAR,NA,NA
2017-03,-6.271037,54.857399,Chichester Park Central,VISO,NA,NA
2017-02,-5.800383,54.729113,Glynn Park Close,SHOP,NA,NA
2016-01,-5.71294,54.315381,Ardilea Park,VISO,NA,NA
2015-05,-5.622837,54.666977,Ballymacormick Road,ASBO,NA,NA
2017-10,-6.147043,54.194571,Newry Road,ASBO,NA,NA
2015-09,-5.99434,54.574633,Glenshane Gardens,ASBO,NA,NA
2015-05,-6.177155,54.708988,Beechgrove,ASBO,NA,NA
2015-04,-6.657977,55.194469,Glenarm Avenue,VECR,NA,NA
2016-06,-6.659785,55.192558,Glentaisie Park,VISO,NA,NA
2017-02,-5.955571,54.617462,Jamaica Road,CDAR,NA,NA
2017-06,-6.653563,54.347367,Scotch Street,SHOP,NA,NA
2015-10,-6.454759,54.751217,The Meadows,BURG,NA,NA
2017-01,-5.878508,54.600654,Belmont Road,ASBO,NA,NA
2016-08,-5.950659,54.588915,Donegall Road,ASBO,NA,NA
2017-03,-7.223906,54.934305,Kildoag Road,Other theft,NA,NA
2016-01,-6.339799,54.173671,Mill Street,ASBO,NA,NA
2015-03,-5.895154,54.557583,Four Winds Park,OTCR,NA,NA
2017-08,-5.923999,54.598389,Victoria Square,ASBO,NA,NA
2015-10,-6.775254,54.500719,Beechvalley,ASBO,NA,NA
2017-06,-6.92444,55.148586,Seacoast Road,Drugs,NA,NA
2016-01,-6.047732,54.511444,Bow Street,VISO,NA,NA
2016-05,-5.702351,54.595523,West Street,VISO,NA,NA
2017-10,-6.65746,55.19211,Glenmanus Road,CDAR,NA,NA
2017-02,-5.663009,54.663374,High Street,CDAR,NA,NA
2017-06,-5.667982,54.66152,Main Street,BURG,NA,NA
2017-07,-5.990681,54.991641,Bridge Street,CDAR,NA,NA
2016-03,-5.860741,54.579712,Whincroft Way,ASBO,NA,NA
2017-01,-6.188806,54.717734,Aghaboy Gardens,ASBO,NA,NA
2017-11,-6.219685,54.72882,Meadow Drive,CDAR,NA,NA
2017-02,-6.057713,54.509386,Longstone Street,ASBO,NA,NA
2015-01,-6.01454,54.734698,Ballyrobert Road,BURG,NA,NA
2016-08,-5.932269,54.624506,Queen Victoria Gardens,ASBO,NA,NA
2017-12,-7.634257,54.468488,Sallys Wood,CDAR,NA,NA
2016-07,-7.32043,55.011812,Dunvale Close,ASBO,NA,NA
2015-07,-6.950468,55.043722,Josephine Terrace,ASBO,NA,NA
2017-07,-5.913949,54.618181,Northern Road,ASBO,NA,NA
2017-07,-5.817199,54.866951,Seahill Road,CDAR,NA,NA
2016-01,-5.663341,54.648689,Lismore Avenue,CDAR,NA,NA
2017-03,-6.452809,54.436485,Ashgrove Manor,ASBO,NA,NA
2015-10,-6.916028,54.971619,Gelvin Road,Other theft,NA,NA
2017-10,-5.90613,54.595286,Albertbridge Road,ASBO,NA,NA
2015-04,-6.661199,55.111986,Castleroe Road,Other theft,NA,NA
2017-11,-5.920355,54.646171,Shore Road,VECR,NA,NA
2016-07,-6.662207,54.34732,Windmill Avenue,ASBO,NA,NA
2017-11,-5.928554,54.600102,Winecellar Entry,VISO,NA,NA
2015-08,-6.015862,54.569992,Riverside Mews,ROBY,NA,NA
2016-06,-6.363134,54.333749,Scarvagh Locks,VISO,NA,NA
2017-09,-6.73027,54.254583,Maddan Road,VISO,NA,NA
2015-01,-6.464419,54.42401,Westland Road,OTCR,NA,NA
2016-06,-5.555333,54.538008,Church Street,CDAR,NA,NA
2017-09,-5.993002,54.587369,Monagh Road,Other theft,NA,NA
2015-03,-7.719393,54.522212,Rosscolban Park,ASBO,NA,NA
2017-11,-5.702351,54.595523,West Street,CDAR,NA,NA
2017-07,-5.813872,54.720795,Sunnylands Avenue,ASBO,NA,NA
2017-02,-5.822487,54.710958,Rhanbuoy Park,Other theft,NA,NA
2015-10,-5.928799,54.66779,Deerfin Park,ASBO,NA,NA
2015-03,-7.445952,54.24973,Trasna Way,Other theft,NA,NA
2016-10,-5.939056,54.586435,Minds Way,ASBO,NA,NA
2015-06,-6.215095,54.620939,Mill Road,CDAR,NA,NA
2015-07,-5.890513,54.221934,Burrendale Park Road,VISO,NA,NA
2017-03,-7.321893,54.999244,Great James Street,ASBO,NA,NA
2015-06,-5.89915,54.601904,Medway Street,ASBO,NA,NA
2017-04,-6.270932,54.846015,Drumtara,ASBO,NA,NA
2017-11,-5.930067,54.600182,Rosemary Street,ASBO,NA,NA
2017-03,-6.280569,55.074434,Shelton Road,Other theft,NA,NA
2017-09,-6.259501,54.420879,Donagh Park,ASBO,NA,NA
2017-06,-6.272573,54.860808,Edward Street,SHOP,NA,NA
2017-01,-6.037107,54.510185,Stannus Place,CDAR,NA,NA
2015-01,-5.958754,54.612637,Brookfield Place,ASBO,NA,NA
2015-10,-5.933461,54.593357,Hope Street,BURG,NA,NA
2016-06,-6.669696,55.131689,New Row,Drugs,NA,NA
2015-06,-7.316374,55.035207,Lenamore Road,VECR,LONDONDERRY,NA
2016-08,-5.469065,54.49442,Oak Avenue,ASBO,NA,NA
2015-02,-7.29756,54.994094,Lincoln Court,Other theft,NA,NA
2015-07,-5.946165,54.614554,Rosevale Street,ASBO,NA,NA
2015-05,-5.84203,54.592192,Barnetts Court,BURG,NA,NA
2015-08,-6.053481,54.502902,Beechland Drive,CDAR,NA,NA
2017-03,-5.938882,54.659992,Whitewell Road,VISO,NA,NA
2016-09,-6.976726,54.412225,Coronation Park,CDAR,NA,NA
2016-01,-6.221703,54.801083,Fernisky Road,Other theft,NA,NA
2015-10,-5.665981,54.661284,Bingham Street East,ASBO,NA,NA
2015-05,-5.487146,54.542136,Castle Hill,VISO,NA,NA
2016-03,-7.641801,54.350019,Riverside,ASBO,NA,NA
2016-08,-5.93543,54.595116,Glengall Street,ASBO,NA,NA
2017-08,-5.681645,54.637441,Beechfield Crescent,Other theft,NA,NA
2015-05,-6.597786,54.154239,Barkers Road,CDAR,NA,NA
2016-09,-6.651285,55.203828,Victoria Street,ASBO,NA,NA
2015-06,-5.910685,54.58611,Ravenhill Court,Other theft,NA,NA
2015-10,-5.923839,54.616428,North Derby Street,ASBO,NA,NA
2016-01,-5.94212,54.568023,Broomhill Park,OTCR,NA,NA
2015-05,-6.27277,54.351555,Reilly Street,ASBO,NA,NA
2016-10,-6.766033,54.513733,Altmore Drive,ASBO,NA,NA
2017-12,-5.950505,54.591356,Wauchope Court,Possession of weapons,NA,NA
2015-05,-5.639456,54.653878,Ambleside Drive,ASBO,NA,NA
2017-01,-5.79409,54.723222,Coronation Road,ASBO,NA,NA
2017-07,-6.454414,54.432318,Ballyoran Park,VISO,NA,NA
2015-07,-5.891747,54.67982,Circular Road,ASBO,NA,NA
2017-09,-5.670756,54.598415,Priory Court,CDAR,NA,NA
2016-02,-6.610661,54.748629,Parkmore,VISO,NA,NA
2016-06,-6.949792,55.052825,Main Street,ASBO,NA,NA
2016-04,-6.327246,54.163677,Commons Way,ROBY,NA,NA
2016-08,-6.036695,54.511059,Hancock Street,ASBO,NA,NA
2017-01,-5.845493,54.590187,Kingsdale Park,CDAR,NA,NA
2016-06,-6.360477,54.439821,Moyraverty Court,Other theft,NA,NA
2015-08,-6.65186,55.203564,Victoria Street,ASBO,NA,NA
2017-04,-6.322892,54.156231,Greenwood Drive,ASBO,NA,NA
2016-10,-6.680646,55.128637,Strathard Close,ASBO,NA,NA
2016-08,-6.418606,54.087804,Ballynamadda Road,ASBO,NA,NA
2015-06,-5.871706,54.593383,Holland Crescent,ASBO,NA,NA
2015-07,-5.963882,54.631466,Tyndale Gardens,ASBO,NA,NA
2016-06,-5.815722,54.73143,Milebush Park,VISO,NA,NA
2017-02,-6.321819,54.858929,Fenaghy Road,ASBO,NA,NA
2017-09,-7.304776,54.991512,Good Shepherd Glen,ASBO,NA,NA
